"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0T900","2019-10-09 00:00:00","160.000","270.000","0.300","22.500","0.830","998.900","","0.500","-99.000","-99.000","-99.000","28.400","","21.800",""
"C0K440","2019-10-09 00:00:00","35.000","160.000","0.500","25.800","0.750","1011.000","","0.000","-99.000","-99.000","-99.000","31.300","","24.600",""
"C0Z250","2019-10-09 00:00:00","1124.000","0.000","0.000","16.300","0.990","895.600","","0.000","-99.000","-99.000","-99.000","24.000","","16.200",""
"C0F0A0","2019-10-09 00:00:00","3587.000","219.000","2.900","1.500","0.620","668.200","","0.000","-99.000","-99.000","-99.000","11.700","","0.600",""
"C0G860","2019-10-09 00:00:00","45.000","179.000","0.900","26.800","0.760","1008.300","","0.000","-99.000","-99.000","-99.000","32.200","","25.700",""
"C0V790","2019-10-09 00:00:00","410.000","38.000","1.100","23.500","0.880","968.800","","0.000","-99.000","-99.000","-99.000","31.400","","21.100",""
"C0V740","2019-10-09 00:00:00","60.000","91.000","1.000","26.300","0.880","1009.300","","0.000","-99.000","-99.000","-99.000","31.900","","24.900",""
"C0Z200","2019-10-09 00:00:00","153.000","162.000","0.900","22.900","0.990","1002.100","","0.500","-99.000","-99.000","-99.000","27.900","","21.000",""
"C0K520","2019-10-09 00:00:00","10.000","148.000","0.700","25.700","0.770","1012.900","","0.000","-99.000","-99.000","-99.000","32.700","","24.500",""
"C0X250","2019-10-09 00:00:00","33.000","162.000","1.100","26.900","0.850","1011.300","","0.000","-99.000","-99.000","-99.000","31.900","","24.700",""
"C0S940","2019-10-09 00:00:00","150.000","8.000","1.400","23.800","0.750","1000.400","","0.000","-99.000","-99.000","-99.000","28.600","","23.600",""
"CM0110","2019-10-09 00:00:00","7.000","60.000","0.700","25.100","0.700","1014.200","","0.000","-99.000","-99.000","-99.000","30.000","","25.000",""
"C0A970","2019-10-09 00:00:00","96.000","51.000","8.800","24.300","0.990","1008.000","","0.000","-99.000","-99.000","-99.000","27.700","","23.600",""
"C0M700","2019-10-09 00:00:00","150.000","85.000","0.400","25.400","0.950","998.900","","0.000","-99.000","-99.000","-99.000","31.800","","23.400",""
"C0U990","2019-10-09 00:00:00","31.000","68.000","1.500","24.300","0.880","1015.900","","5.000","-99.000","-99.000","-99.000","27.700","","23.500",""
"C0D590","2019-10-09 00:00:00","143.000","51.000","3.200","24.400","0.780","1000.300","","0.000","-99.000","-99.000","-99.000","30.400","","23.300",""
"C0S790","2019-10-09 00:00:00","236.000","355.000","1.200","22.400","0.890","991.700","","0.000","-99.000","-99.000","-99.000","30.200","","21.400",""
"C0A570","2019-10-09 00:00:00","360.000","0.000","0.100","21.600","0.900","977.800","","0.500","-99.000","-99.000","-99.000","26.100","","21.100",""
"C0M800","2019-10-09 00:00:00","440.000","0.000","0.000","23.500","0.920","966.700","","0.000","-99.000","-99.000","-99.000","29.600","","21.000",""
"C0E870","2019-10-09 00:00:00","34.000","98.000","1.000","23.400","0.790","1012.800","","0.000","-99.000","-99.000","-99.000","31.000","","22.500",""
"C0V490","2019-10-09 00:00:00","20.000","263.000","1.000","27.300","0.990","1013.000","","0.000","-99.000","-99.000","-99.000","30.700","","26.700",""
"C0M710","2019-10-09 00:00:00","15.000","0.000","0.000","26.900","0.750","1013.600","","0.000","-99.000","-99.000","-99.000","29.400","","25.300",""
"C0D570","2019-10-09 00:00:00","15.000","0.000","0.200","25.400","0.710","1013.700","","0.000","-99.000","-99.000","-99.000","32.800","","22.100",""
"C0S910","2019-10-09 00:00:00","212.000","28.000","10.200","25.200","0.940","993.100","","0.000","15.800","19.000","","27.100","","24.700",""
"C0M650","2019-10-09 00:00:00","20.000","0.000","0.000","26.400","0.750","1013.200","","0.000","-99.000","-99.000","-99.000","31.300","","24.100",""
"C0K280","2019-10-09 00:00:00","23.000","0.000","0.000","24.900","0.870","1014.600","","0.000","-99.000","-99.000","-99.000","33.700","","23.900",""
"C0X310","2019-10-09 00:00:00","9.000","37.000","1.000","26.900","0.820","1014.700","","0.000","-99.000","-99.000","-99.000","28.700","","26.100",""
"C0A9C0","2019-10-09 00:00:00","35.000","110.000","2.100","25.900","0.740","1013.900","","0.000","7.700","121.000","","27.900","","25.500",""
"C0V810","2019-10-09 00:00:00","32.000","0.000","0.000","26.900","1.000","1010.100","","0.000","-99.000","-99.000","-99.000","29.100","","26.200",""
"C0E730","2019-10-09 00:00:00","26.000","117.000","1.000","25.800","0.650","1011.100","","0.000","-99.000","-99.000","-99.000","31.800","","23.000",""
"C0V770","2019-10-09 00:00:00","26.000","39.000","0.800","26.400","0.990","1012.100","","0.000","-99.000","-99.000","-99.000","31.400","","25.100",""
"C0UA10","2019-10-09 00:00:00","1711.000","343.000","1.200","11.900","1.000","838.000","","3.500","-99.000","-99.000","-99.000","17.700","","11.900",""
"C0R660","2019-10-09 00:00:00","20.000","144.000","1.400","25.400","-99.000","1013.600","","0.000","-99.000","-99.000","-99.000","29.100","","23.500",""
"C0M640","2019-10-09 00:00:00","155.000","0.000","0.000","25.800","0.900","997.500","","0.000","-99.000","-99.000","-99.000","30.900","","24.000",""
"C0S660","2019-10-09 00:00:00","794.000","113.000","1.000","19.900","0.950","931.200","","0.000","-99.000","-99.000","-99.000","26.600","","16.500",""
"C0AD40","2019-10-09 00:00:00","32.000","80.000","2.400","23.100","0.890","1013.900","","0.000","-99.000","-99.000","-99.000","28.600","","23.100",""
"C0UA00","2019-10-09 00:00:00","392.000","266.000","0.500","19.400","-99.000","975.300","","0.000","-99.000","-99.000","-99.000","25.000","","19.400",""
"C0I080","2019-10-09 00:00:00","536.000","0.000","0.000","23.300","0.910","958.300","","0.000","-99.000","-99.000","-99.000","30.100","","19.800",""
"C0UA30","2019-10-09 00:00:00","1397.000","212.000","0.500","14.600","1.000","866.500","","7.500","-99.000","-99.000","-99.000","18.100","","14.100",""
"C0Z270","2019-10-09 00:00:00","343.000","10.000","1.400","22.100","0.830","980.100","","2.500","-99.000","-99.000","-99.000","25.900","","21.200",""
"C0G750","2019-10-09 00:00:00","31.000","0.000","0.000","24.900","0.790","1012.200","","0.000","-99.000","-99.000","-99.000","31.300","","24.700",""
"C0A550","2019-10-09 00:00:00","422.000","0.000","0.000","21.700","1.000","971.500","","19.500","-99.000","-99.000","-99.000","23.600","","21.400",""
"C0G830","2019-10-09 00:00:00","27.000","245.000","0.600","24.800","1.000","1010.400","","0.000","-99.000","-99.000","-99.000","30.800","","24.000",""
"C0E810","2019-10-09 00:00:00","53.000","0.000","0.200","22.600","0.800","1009.300","","0.000","-99.000","-99.000","-99.000","31.800","","21.800",""
"C0R640","2019-10-09 00:00:00","21.000","70.000","1.400","27.300","0.840","1013.500","","0.000","-99.000","-99.000","-99.000","29.400","","25.300",""
"C0D580","2019-10-09 00:00:00","120.000","0.000","0.000","21.700","0.750","1001.500","","0.000","-99.000","-99.000","-99.000","28.000","","17.300",""
"C0M660","2019-10-09 00:00:00","40.000","186.000","1.400","25.700","0.850","1010.900","","0.000","-99.000","-99.000","-99.000","31.500","","24.400",""
"C0K330","2019-10-09 00:00:00","38.000","149.000","1.000","25.400","0.780","1010.200","","0.000","-99.000","-99.000","-99.000","32.000","","24.600",""
"C0E830","2019-10-09 00:00:00","37.000","61.000","2.000","25.200","0.710","1010.500","","0.000","-99.000","-99.000","-99.000","29.900","","24.100",""
"C0R420","2019-10-09 00:00:00","504.000","74.000","3.200","21.000","-99.000","954.600","","0.000","-99.000","-99.000","-99.000","23.700","","20.300",""
"C0X290","2019-10-09 00:00:00","10.000","80.000","1.100","27.200","0.820","1013.900","","0.000","-99.000","-99.000","-99.000","29.100","","25.900",""
"C0U760","2019-10-09 00:00:00","22.000","0.000","0.000","21.400","0.990","1017.200","","1.500","-99.000","-99.000","-99.000","28.900","","21.300",""
"C0U780","2019-10-09 00:00:00","15.000","341.000","0.800","24.200","0.740","1017.000","","2.500","-99.000","-99.000","-99.000","27.900","","23.700",""
"C0H9C0","2019-10-09 00:00:00","3402.000","81.000","1.200","6.800","0.500","681.100","","0.000","-99.000","-99.000","-99.000","18.200","","3.900",""
"C0V650","2019-10-09 00:00:00","28.000","181.000","1.200","27.100","0.810","1013.800","","0.000","-99.000","-99.000","-99.000","29.800","","25.400",""
"C0R720","2019-10-09 00:00:00","214.000","-99.000","-99.000","-99.000","-99.000","-99.000","","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0K470","2019-10-09 00:00:00","97.000","117.000","1.000","25.500","0.950","1003.700","","0.000","-99.000","-99.000","-99.000","32.100","","23.700",""
"C0T9N0","2019-10-09 00:00:00","261.000","34.000","1.200","22.400","0.910","988.900","","0.000","-99.000","-99.000","-99.000","29.300","","19.100",""
"CM0180","2019-10-09 00:00:00","313.000","296.000","0.300","23.900","0.900","980.600","","0.000","-99.000","-99.000","-99.000","33.000","","20.400",""
"C0Z070","2019-10-09 00:00:00","247.000","1.000","2.400","22.200","0.910","990.200","","0.000","-99.000","-99.000","-99.000","28.600","","20.100",""
"C0Z280","2019-10-09 00:00:00","224.000","127.000","0.700","22.700","0.830","994.200","","0.000","-99.000","-99.000","-99.000","29.100","","20.200",""
"C0SA40","2019-10-09 00:00:00","200.000","332.000","1.300","23.200","0.860","995.400","","0.000","-99.000","-99.000","-99.000","30.600","","20.100",""
"C0V440","2019-10-09 00:00:00","27.000","0.000","0.200","26.100","0.800","1011.600","","0.000","-99.000","-99.000","-99.000","31.300","","24.100",""
"C0R490","2019-10-09 00:00:00","49.000","67.000","1.200","25.400","0.930","1009.200","","1.500","-99.000","-99.000","-99.000","31.500","","24.900",""
"C1R340","2019-10-09 00:00:00","230.000","-99.000","-99.000","-99.000","0.880","-99.000","","1.500","12.200","7.000","","-999.000","","-999.000",""
"C0B010","2019-10-09 00:00:00","38.000","63.000","3.700","25.400","0.870","1011.300","","0.500","-99.000","-99.000","-99.000","27.300","","24.500",""
"C0X230","2019-10-09 00:00:00","29.000","168.000","0.800","26.600","0.840","1013.100","","0.000","-99.000","-99.000","-99.000","30.400","","24.600",""
"C0S770","2019-10-09 00:00:00","375.000","89.000","1.200","22.200","0.890","974.600","","4.500","-99.000","-99.000","-99.000","25.300","","21.300",""
"C0H890","2019-10-09 00:00:00","440.000","0.000","0.000","24.400","0.880","965.400","","0.000","-99.000","-99.000","-99.000","31.100","","21.000",""
"C0K480","2019-10-09 00:00:00","56.000","172.000","1.200","26.100","0.770","1008.300","","0.000","-99.000","-99.000","-99.000","30.700","","25.200",""
"C0R540","2019-10-09 00:00:00","17.000","37.000","1.100","26.000","0.860","1012.800","","0.000","-99.000","-99.000","-99.000","30.300","","24.600",""
"C0Z160","2019-10-09 00:00:00","124.000","148.000","0.800","23.000","0.860","1005.400","","0.000","-99.000","-99.000","-99.000","28.100","","18.900",""
"C0AH50","2019-10-09 00:00:00","275.000","100.000","2.700","23.100","0.990","986.400","","0.000","-99.000","-99.000","-99.000","26.600","","23.100",""
"C0F850","2019-10-09 00:00:00","379.000","106.000","0.300","23.800","0.840","972.000","","0.000","-99.000","-99.000","-99.000","29.300","","20.900",""
"C0G800","2019-10-09 00:00:00","15.000","0.000","0.000","24.900","0.800","1012.700","","0.000","-99.000","-99.000","-99.000","30.800","","24.700",""
"C0U890","2019-10-09 00:00:00","116.000","279.000","3.000","22.300","0.930","1006.100","","0.000","-99.000","-99.000","-99.000","26.300","","22.300",""
"C0F860","2019-10-09 00:00:00","2215.000","0.000","0.200","10.800","1.000","785.500","","0.000","-99.000","-99.000","-99.000","23.600","","10.500",""
"CM0170","2019-10-09 00:00:00","106.000","95.000","0.800","25.500","0.890","1003.800","","0.000","-99.000","-99.000","-99.000","30.700","","23.300",""
"C0B020","2019-10-09 00:00:00","86.000","356.000","4.800","24.900","0.790","1006.600","","0.000","10.400","19.000","","26.800","","24.300",""
"C0I390","2019-10-09 00:00:00","1184.000","95.000","1.700","18.900","0.920","889.700","","0.000","-99.000","-99.000","-99.000","26.000","","14.200",""
"C0T9D0","2019-10-09 00:00:00","7.000","298.000","0.400","21.800","-99.000","1018.000","","0.000","-99.000","-99.000","-99.000","30.400","","21.500",""
"C0E520","2019-10-09 00:00:00","320.000","0.000","0.000","21.800","1.000","979.800","","0.000","-99.000","-99.000","-99.000","31.200","","20.300",""
"C0C460","2019-10-09 00:00:00","482.000","0.000","0.000","21.300","0.690","963.400","","0.000","-99.000","-99.000","-99.000","28.000","","21.000",""
"C0AI40","2019-10-09 00:00:00","37.000","114.000","1.800","26.400","0.690","1013.700","","0.000","-99.000","-99.000","-99.000","28.600","","26.000",""
"C0O930","2019-10-09 00:00:00","69.000","55.000","0.600","24.500","0.990","1008.200","","0.000","-99.000","-99.000","-99.000","31.800","","23.000",""
"C0T870","2019-10-09 00:00:00","135.000","0.000","0.000","20.300","0.960","1003.100","","0.500","-99.000","-99.000","-99.000","28.600","","20.300",""
"C0A920","2019-10-09 00:00:00","196.000","85.000","3.000","23.600","0.890","995.200","","0.000","-99.000","-99.000","-99.000","26.200","","23.100",""
"C0A940","2019-10-09 00:00:00","49.000","71.000","1.200","24.600","0.890","1013.200","","0.000","-99.000","-99.000","-99.000","28.000","","24.400",""
"C0S740","2019-10-09 00:00:00","289.000","20.000","1.500","21.800","0.940","986.300","","0.000","-99.000","-99.000","-99.000","28.800","","18.900",""
"C0U980","2019-10-09 00:00:00","573.000","186.000","0.900","19.600","1.000","955.400","","33.500","-99.000","-99.000","-99.000","25.700","","19.600",""
"C0V250","2019-10-09 00:00:00","298.000","104.000","0.300","23.300","0.970","981.800","","0.000","-99.000","-99.000","-99.000","31.300","","21.900",""
"C0AH70","2019-10-09 00:00:00","34.000","80.000","2.000","24.900","0.810","1014.200","","1.000","-99.000","-99.000","-99.000","29.000","","24.800",""
"C0M760","2019-10-09 00:00:00","40.000","0.000","0.000","26.500","0.810","1010.600","","0.000","-99.000","-99.000","-99.000","32.600","","24.700",""
"C0O950","2019-10-09 00:00:00","4.000","0.000","0.000","27.700","0.820","1013.700","","0.000","-99.000","-99.000","-99.000","30.700","","25.100",""
"C0F9A0","2019-10-09 00:00:00","425.000","341.000","0.400","23.800","0.870","966.900","","0.000","-99.000","-99.000","-99.000","30.200","","21.900",""
"C0A9F0","2019-10-09 00:00:00","35.000","87.000","1.600","24.900","0.970","1014.300","","1.500","-99.000","-99.000","-99.000","28.700","","24.900",""
"C0I460","2019-10-09 00:00:00","110.000","181.000","2.100","26.200","0.870","1002.200","","0.000","-99.000","-99.000","-99.000","31.600","","24.900",""
"C0W160","2019-10-09 00:00:00","49.000","54.000","15.500","25.000","0.870","1007.800","","0.000","-99.000","-99.000","-99.000","26.200","","24.300",""
"C0E420","2019-10-09 00:00:00","19.000","51.000","1.600","25.500","0.670","1011.100","","0.000","-99.000","-99.000","-99.000","31.200","","23.100",""
"C0R190","2019-10-09 00:00:00","32.000","0.000","0.000","25.000","0.990","1010.900","","0.000","-99.000","-99.000","-99.000","32.100","","23.500",""
"C0I010","2019-10-09 00:00:00","1562.000","95.000","1.400","16.500","0.940","852.200","","0.000","-99.000","-99.000","-99.000","24.100","","15.200",""
"C0F930","2019-10-09 00:00:00","100.000","0.000","0.200","24.700","0.960","1003.000","","0.000","-99.000","-99.000","-99.000","32.400","","23.300",""
"C0X180","2019-10-09 00:00:00","62.000","161.000","0.900","26.300","0.950","1007.500","","0.000","-99.000","-99.000","-99.000","31.900","","24.400",""
"C0ACA0","2019-10-09 00:00:00","25.000","79.000","1.900","24.500","0.860","1013.900","","0.000","-99.000","-99.000","-99.000","28.600","","24.500",""
"C0X260","2019-10-09 00:00:00","39.000","192.000","1.100","26.300","0.870","1011.100","","0.000","-99.000","-99.000","-99.000","32.200","","24.400",""
"C0K500","2019-10-09 00:00:00","12.000","145.000","0.800","25.600","0.790","1012.500","","0.000","-99.000","-99.000","-99.000","32.700","","24.900",""
"CM0010","2019-10-09 00:00:00","68.000","46.000","1.200","24.200","0.840","1010.400","","1.000","-99.000","-99.000","-99.000","27.500","","23.800",""
"C0O990","2019-10-09 00:00:00","18.000","145.000","1.200","25.600","0.990","1012.700","","0.000","-99.000","-99.000","-99.000","32.100","","23.800",""
"C0E430","2019-10-09 00:00:00","258.000","193.000","0.300","22.100","0.930","989.700","","0.000","-99.000","-99.000","-99.000","29.200","","20.800",""
"C0D390","2019-10-09 00:00:00","146.000","0.000","0.000","24.100","0.790","997.700","","0.000","-99.000","-99.000","-99.000","30.800","","21.500",""
"C0T9F0","2019-10-09 00:00:00","251.000","276.000","0.400","21.500","0.890","989.900","","5.000","-99.000","-99.000","-99.000","28.600","","21.500",""
"C0R350","2019-10-09 00:00:00","35.000","51.000","5.400","26.400","0.770","1011.300","","0.000","11.200","43.000","","29.900","","24.600",""
